# MU = distance modulus corrected for bias and contamination
# MUERR = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
#
VARNAMES: CID IDSURVEY zCMB zHEL MU MUERR MUERR_VPEC MUERR_SYS
SN: 1115948 12 1.13918 1.13918 44.27725 0.18170 0.00170 0.00572
SN: 865361 12 1.13922 1.13922 44.51114 0.20640 0.00170 0.01059
SN: 231846 12 1.13926 1.13926 44.15335 0.20110 0.00170 0.00717
SN: 111158 12 1.13960 1.13960 44.40941 0.19820 0.00170 0.00598
SN: 582126 12 1.13962 1.13962 44.39401 0.17260 0.00170 0.00260
SN: 347393 12 1.13980 1.13980 44.60451 0.22230 0.00170 0.01786
SN: 267889 12 1.13992 1.13992 44.66298 0.20980 0.00170 0.00240
SN: 1073917 12 1.14027 1.14027 44.59163 0.21810 0.00170 0.00303
SN: 817888 12 1.14041 1.14041 44.32761 0.14480 0.00170 0.00790
SN: 997317 12 1.14055 1.14055 44.62976 0.19790 0.00170 0.00283
SN: 87828 12 1.14083 1.14083 44.67603 0.25160 0.00170 0.00267
SN: 1124008 12 1.14118 1.14118 44.57240 0.20380 0.00170 0.04139
SN: 252090 12 1.14155 1.14155 44.20558 0.17590 0.00170 0.00222
SN: 274116 12 1.14168 1.14168 44.80648 0.31750 0.00170 0.00238
SN: 119019 12 1.14212 1.14212 44.95076 0.21390 0.00170 0.00909
SN: 101697 12 1.14232 1.14232 44.62326 0.19260 0.00170 0.00354
SN: 953448 12 1.14242 1.14242 44.43539 0.19710 0.00170 0.00894
SN: 247095 12 1.14244 1.14244 44.64408 0.20440 0.00170 0.00964
SN: 907957 12 1.14246 1.14246 44.59407 0.20760 0.00170 0.50470
SN: 837312 12 1.14261 1.14261 44.59643 0.27260 0.00170 0.00776
SN: 161768 12 1.14264 1.14264 44.42029 0.16280 0.00170 0.00471
SN: 130554 12 1.14291 1.14291 44.44532 0.16750 0.00170 0.00278
SN: 248166 12 1.14350 1.14350 44.51669 0.19290 0.00170 0.00275
SN: 461721 12 1.14359 1.14359 44.16461 0.16230 0.00170 0.00204
SN: 700605 12 1.14444 1.14444 44.49004 0.19740 0.00170 0.00244
SN: 859762 12 1.14450 1.14450 44.80152 0.27290 0.00170 0.00521
SN: 602936 12 1.14459 1.14459 44.33363 0.18160 0.00170 0.05656
SN: 923127 12 1.14742 1.14742 44.71855 0.18270 0.00170 0.00728
SN: 534906 12 1.14743 1.14743 44.47920 0.14650 0.00170 0.00267
SN: 88238 12 1.14744 1.14744 44.41636 0.20280 0.00170 0.00489
SN: 826784 12 1.14750 1.14750 44.26233 0.19960 0.00170 0.00493
SN: 795084 12 1.14764 1.14764 44.53194 0.20580 0.00170 0.00270
SN: 566980 12 1.14766 1.14766 44.36282 0.20470 0.00170 0.02289
SN: 629581 12 1.14795 1.14795 44.46945 0.17950 0.00170 0.01464
SN: 475318 12 1.14804 1.14804 44.14562 0.11950 0.00170 0.00748
SN: 22179 12 1.14832 1.14832 44.68393 0.20630 0.00170 0.00393
SN: 149460 12 1.14860 1.14860 44.74785 0.17470 0.00170 0.01541
SN: 822078 12 1.14922 1.14922 44.30029 0.23600 0.00170 0.00369
SN: 1075084 12 1.14990 1.14990 44.16092 0.18230 0.00170 0.00895
SN: 4280 12 1.15096 1.15096 44.56911 0.19110 0.00170 0.00227
SN: 474817 12 1.15107 1.15107 44.48678 0.19100 0.00170 0.00233
SN: 591739 12 1.15116 1.15116 44.45188 0.23830 0.00170 0.02020
SN: 529206 12 1.15123 1.15123 44.69235 0.17750 0.00170 0.00156
SN: 806532 12 1.15132 1.15132 44.70165 0.22380 0.00170 0.00409
SN: 34981 12 1.15134 1.15134 44.25848 0.19110 0.00170 0.00540
SN: 87306 12 1.15138 1.15138 44.78227 0.23330 0.00170 0.00523
SN: 442461 12 1.15140 1.15140 44.39288 0.17420 0.00170 0.00418
SN: 347198 12 1.15158 1.15158 44.60669 0.22390 0.00170 0.00418
SN: 999619 12 1.15163 1.15163 44.73003 0.20840 0.00170 0.01077
SN: 966611 12 1.15263 1.15263 44.37365 0.17320 0.00170 0.00586
SN: 902536 12 1.15265 1.15265 44.51355 0.16040 0.00170 0.00679
SN: 356234 12 1.15299 1.15299 44.52745 0.22110 0.00170 0.00282
SN: 670533 12 1.15330 1.15330 44.52863 0.19280 0.00170 0.01201
SN: 704754 12 1.15348 1.15348 44.11604 0.16870 0.00170 0.00741
SN: 244252 12 1.15387 1.15387 44.56068 0.25770 0.00170 0.01533
SN: 1130287 12 1.15466 1.15466 44.26686 0.23180 0.00170 0.01989
SN: 794773 12 1.15567 1.15567 44.34079 0.19050 0.00170 0.00777
SN: 507788 12 1.15594 1.15594 44.57961 0.19500 0.00170 0.01536
SN: 1091307 12 1.15634 1.15634 44.86177 0.20980 0.00170 0.00227
SN: 1019046 12 1.15641 1.15641 44.58014 0.23240 0.00170 0.00774
SN: 1163752 12 1.15743 1.15743 44.76100 0.17100 0.00170 0.00509
SN: 204380 12 1.15807 1.15807 44.44337 0.18420 0.00170 0.00257
SN: 212100 12 1.15820 1.15820 44.43501 0.20390 0.00170 0.11356
SN: 512195 12 1.15876 1.15876 44.67373 0.20020 0.00170 0.00520
SN: 982939 12 1.15902 1.15902 44.47624 0.19390 0.00170 0.01845
SN: 121223 12 1.15908 1.15908 44.57854 0.20630 0.00170 0.01148
SN: 379747 12 1.15911 1.15911 44.82727 0.20930 0.00170 0.00472
SN: 648288 12 1.15921 1.15921 44.32179 0.18770 0.00170 0.00541
SN: 229545 12 1.15936 1.15936 44.85895 0.22270 0.00170 0.00209
SN: 545876 12 1.15970 1.15970 44.26686 0.18120 0.00170 0.00314
SN: 436757 12 1.15991 1.15991 44.44241 0.22620 0.00170 0.01286
SN: 961219 12 1.16002 1.16002 44.82884 0.23450 0.00170 0.24136
SN: 127899 12 1.16099 1.16099 44.51797 0.16930 0.00170 0.00930
SN: 709523 12 1.16121 1.16121 44.66037 0.17920 0.00170 0.00218
SN: 946226 12 1.16133 1.16133 44.36131 0.15020 0.00170 0.00326
SN: 631434 12 1.16140 1.16140 44.59057 0.20000 0.00170 0.00752
SN: 24706 12 1.16198 1.16198 44.85721 0.21760 0.00170 0.00792
SN: 602743 12 1.16234 1.16234 44.67672 0.20520 0.00170 0.00995
SN: 78301 12 1.16242 1.16242 44.59390 0.17320 0.00170 0.00452
SN: 246497 12 1.16284 1.16284 44.58683 0.19180 0.00170 0.00316
SN: 400419 12 1.16315 1.16315 44.58155 0.24610 0.00170 0.00503
SN: 854917 12 1.16334 1.16334 44.51428 0.19380 0.00170 0.01453
SN: 814323 12 1.16352 1.16352 44.33645 0.25870 0.00170 0.01417
SN: 1044557 12 1.16398 1.16398 44.54911 0.15150 0.00170 0.00638
SN: 607958 12 1.16422 1.16422 44.64856 0.24610 0.00170 0.00598
SN: 522224 12 1.16433 1.16433 44.30827 0.18340 0.00170 0.01685
SN: 1096291 12 1.16435 1.16435 44.37165 0.19400 0.00170 0.03736
SN: 852466 12 1.16443 1.16443 44.41023 0.19010 0.00170 0.00265
SN: 1008062 12 1.16468 1.16468 44.36355 0.17690 0.00170 0.03856
SN: 772235 12 1.16470 1.16470 44.67224 0.21520 0.00170 0.00456
SN: 1134828 12 1.16524 1.16524 44.71861 0.25510 0.00170 0.00405
SN: 379254 12 1.16526 1.16526 44.50858 0.21810 0.00170 0.00252
SN: 608229 12 1.16572 1.16572 44.30018 0.19480 0.00170 0.00268
SN: 802820 12 1.16585 1.16585 44.53523 0.19430 0.00170 0.01182
SN: 423957 12 1.16611 1.16611 44.40712 0.18610 0.00170 0.00708
SN: 375331 12 1.16694 1.16694 44.73180 0.24500 0.00170 0.01352
SN: 685827 12 1.16706 1.16706 44.56674 0.19760 0.00170 0.00303
SN: 356363 12 1.16710 1.16710 44.52669 0.20010 0.00170 0.04647
SN: 337341 12 1.16736 1.16736 45.06537 0.22610 0.00170 0.01005
SN: 473676 12 1.16750 1.16750 44.54359 0.19790 0.00170 0.02364
SN: 154242 12 1.16774 1.16774 44.68449 0.17970 0.00170 0.00868
SN: 599002 12 1.16786 1.16786 44.47594 0.13850 0.00170 0.02077
SN: 165581 12 1.16787 1.16787 44.43130 0.28260 0.00170 0.02580
SN: 464650 12 1.16795 1.16795 44.69105 0.21380 0.00170 0.00715
SN: 1055129 12 1.16803 1.16803 44.49725 0.18550 0.00170 0.01950
SN: 1018527 12 1.16855 1.16855 44.43146 0.19370 0.00170 0.01792
SN: 388485 12 1.16857 1.16857 44.32499 0.16000 0.00170 0.01962
SN: 80936 12 1.16864 1.16864 44.62530 0.17930 0.00170 0.01650
SN: 963345 12 1.16900 1.16900 44.45108 0.20590 0.00170 0.02592
SN: 814642 12 1.16928 1.16928 44.47146 0.20610 0.00170 0.00314
SN: 753225 12 1.16977 1.16977 44.47101 0.22630 0.00170 0.00461
SN: 991627 12 1.17051 1.17051 44.64756 0.21340 0.00170 0.00829
SN: 507217 12 1.17102 1.17102 44.35430 0.17050 0.00170 0.01058
SN: 730327 12 1.17107 1.17107 44.63579 0.19440 0.00170 0.01159
SN: 1037181 12 1.17108 1.17108 44.57193 0.14640 0.00170 0.00402
SN: 294067 12 1.17216 1.17216 44.49559 0.21300 0.00170 0.00454
SN: 754524 12 1.17253 1.17253 44.18550 0.22880 0.00170 0.00981
SN: 180862 12 1.17396 1.17396 44.43356 0.18800 0.00170 0.00590
SN: 463966 12 1.17404 1.17404 44.66577 0.23920 0.00170 0.01728
SN: 809605 12 1.17520 1.17520 44.40063 0.20410 0.00170 0.02183
SN: 99311 12 1.17565 1.17565 44.77233 0.21870 0.00170 0.00509
SN: 1018226 12 1.17576 1.17576 44.26841 0.19030 0.00170 0.00852
SN: 910322 12 1.17610 1.17610 44.86499 0.18570 0.00170 0.01190
SN: 634437 12 1.17708 1.17708 44.57516 0.17090 0.00170 0.00329
SN: 88675 12 1.17779 1.17779 44.55648 0.15150 0.00170 0.00627
SN: 426185 12 1.17782 1.17782 44.45752 0.20560 0.00170 0.03075
SN: 120031 12 1.17882 1.17882 44.43676 0.28000 0.00170 0.01013
SN: 921307 12 1.17888 1.17888 44.31446 0.16340 0.00170 0.01583
SN: 893017 12 1.17909 1.17909 44.67905 0.19010 0.00170 0.01042
SN: 851481 12 1.17911 1.17911 44.80276 0.21750 0.00170 0.00515
SN: 654177 12 1.17915 1.17915 44.58346 0.20690 0.00170 0.00362
SN: 214248 12 1.17926 1.17926 44.35873 0.18370 0.00170 0.03058
SN: 585991 12 1.17946 1.17946 44.40565 0.20620 0.00170 0.00339
SN: 529286 12 1.17979 1.17979 44.47181 0.18870 0.00170 0.02509
SN: 789892 12 1.18047 1.18047 44.48027 0.19070 0.00170 0.00404
SN: 680482 12 1.18051 1.18051 44.55295 0.25470 0.00170 0.01435
SN: 467542 12 1.18054 1.18054 44.76012 0.21630 0.00170 0.01701
SN: 774788 12 1.18060 1.18060 44.63359 0.20400 0.00170 0.00572
SN: 308951 12 1.18068 1.18068 44.50341 0.16240 0.00170 0.00213
SN: 946324 12 1.18080 1.18080 44.58216 0.24040 0.00170 0.01314
SN: 397704 12 1.18111 1.18111 44.36694 0.12620 0.00170 0.00716
SN: 689616 12 1.18141 1.18141 44.62037 0.19000 0.00170 0.00482
SN: 457370 12 1.18154 1.18154 44.66393 0.23440 0.00170 0.07320
SN: 790893 12 1.18191 1.18191 44.38938 0.19990 0.00170 0.00253
SN: 539539 12 1.18220 1.18220 44.80367 0.18640 0.00170 0.00692
SN: 1019646 12 1.18252 1.18252 44.61186 0.20350 0.00170 0.01874
SN: 976089 12 1.18259 1.18259 44.44820 0.19950 0.00170 0.18564
SN: 211274 12 1.18373 1.18373 44.64249 0.24170 0.00170 0.01885
SN: 176155 12 1.18428 1.18428 44.51637 0.19370 0.00170 0.00588
SN: 135227 12 1.18478 1.18478 44.50901 0.21790 0.00170 0.04166
SN: 340361 12 1.18505 1.18505 44.47216 0.19930 0.00170 0.00559
SN: 788656 12 1.18516 1.18516 44.24639 0.17440 0.00170 0.00982
SN: 41058 12 1.18532 1.18532 44.41625 0.19970 0.00170 0.01028
SN: 513902 12 1.18551 1.18551 44.52001 0.19690 0.00170 0.00507
SN: 710804 12 1.18649 1.18649 44.88493 0.19550 0.00170 0.00476
SN: 483113 12 1.18651 1.18651 44.40103 0.19480 0.00170 0.01199
SN: 161200 12 1.18659 1.18659 44.45068 0.19360 0.00170 0.04796
SN: 528599 12 1.18755 1.18755 44.10081 0.19970 0.00170 0.01007
SN: 71049 12 1.18790 1.18790 44.36292 0.17310 0.00170 0.04880
SN: 883177 12 1.18796 1.18796 44.72896 0.21510 0.00170 0.00288
SN: 402697 12 1.18815 1.18815 44.47289 0.20160 0.00170 0.00275
SN: 1140521 12 1.18826 1.18826 45.03291 0.20000 0.00170 0.00437
SN: 511496 12 1.18842 1.18842 44.61381 0.20050 0.00170 0.35757
SN: 250028 12 1.18867 1.18867 44.23335 0.19570 0.00170 0.01053
SN: 13994 12 1.18880 1.18880 44.44757 0.18430 0.00170 0.00643
SN: 747379 12 1.18921 1.18921 44.44066 0.18190 0.00170 0.01036
SN: 590688 12 1.18922 1.18922 44.64540 0.18060 0.00170 0.01368
SN: 156121 12 1.18924 1.18924 44.56467 0.22490 0.00170 0.00948
SN: 966158 12 1.18933 1.18933 44.47319 0.19110 0.00170 0.00443
SN: 1117622 12 1.18995 1.18995 44.32661 0.18060 0.00170 0.02300
SN: 790849 12 1.18995 1.18995 44.40639 0.20420 0.00170 0.00537
SN: 1089636 12 1.19005 1.19005 44.57081 0.22210 0.00170 0.07139
SN: 246252 12 1.19030 1.19030 44.41413 0.17860 0.00170 0.00596
SN: 821724 12 1.19093 1.19093 44.79040 0.24320 0.00170 0.00901
SN: 897260 12 1.19158 1.19158 44.32670 0.18300 0.00170 0.01454
SN: 854434 12 1.19160 1.19160 44.44004 0.19550 0.00170 0.00388
SN: 350153 12 1.19171 1.19171 44.63296 0.17990 0.00170 0.14508
SN: 156784 12 1.19172 1.19172 44.55590 0.20340 0.00170 0.00798
SN: 1020800 12 1.19204 1.19204 44.78867 0.25450 0.00170 0.00509
SN: 1154284 12 1.19227 1.19227 44.76263 0.24070 0.00170 0.00419
SN: 734319 12 1.19262 1.19262 44.65511 0.20730 0.00170 0.00681
SN: 290731 12 1.19313 1.19313 44.62952 0.17810 0.00170 0.00580
SN: 743573 12 1.19342 1.19342 44.39733 0.19850 0.00170 0.06615
SN: 699779 12 1.19360 1.19360 44.79847 0.25560 0.00170 0.21533
SN: 1164295 12 1.19367 1.19367 44.76905 0.20180 0.00170 0.00300
SN: 659803 12 1.19456 1.19456 44.60482 0.18970 0.00170 0.00488
SN: 603546 12 1.19468 1.19468 45.15018 0.27750 0.00170 0.01058
SN: 1036421 12 1.19475 1.19475 44.59626 0.19570 0.00170 0.01016
SN: 605940 12 1.19475 1.19475 44.51363 0.20150 0.00170 0.00762
SN: 471667 12 1.19477 1.19477 44.47165 0.21850 0.00170 0.02937
SN: 61705 12 1.19507 1.19507 44.63661 0.19830 0.00170 0.00708
SN: 1134773 12 1.19509 1.19509 44.40332 0.24840 0.00170 0.00727
SN: 38510 12 1.19561 1.19561 44.69593 0.20310 0.00170 0.00660
SN: 1162622 12 1.19601 1.19601 44.64848 0.21260 0.00170 0.00642
SN: 1047242 12 1.19669 1.19669 44.51389 0.27880 0.00170 0.00497
SN: 844704 12 1.19731 1.19731 44.77537 0.13930 0.00170 0.01309
SN: 864764 12 1.19732 1.19732 44.70422 0.20870 0.00170 0.01316
SN: 1141263 12 1.19762 1.19762 44.36708 0.17130 0.00170 0.01971
SN: 167028 12 1.19787 1.19787 44.29381 0.18200 0.00170 0.00772
SN: 383475 12 1.19822 1.19822 44.44033 0.18090 0.00170 0.00283
SN: 316027 12 1.19838 1.19838 44.70570 0.19970 0.00170 0.00698
SN: 562645 12 1.19858 1.19858 44.84998 0.18220 0.00170 0.01361
SN: 140618 12 1.19873 1.19873 44.40037 0.17530 0.00170 0.01032
SN: 33816 12 1.19924 1.19924 44.42461 0.18500 0.00170 0.00459
SN: 311227 12 1.19958 1.19958 44.41407 0.19960 0.00170 0.00585
SN: 806366 12 1.19965 1.19965 44.48915 0.22890 0.00170 0.00438
SN: 60293 12 1.20087 1.20087 44.59492 0.18310 0.00170 0.01535
SN: 1064580 12 1.20096 1.20096 44.49791 0.19290 0.00170 0.01426
SN: 727904 12 1.20110 1.20110 44.57454 0.20410 0.00170 0.01289
SN: 707159 12 1.20127 1.20127 44.28212 0.19620 0.00170 0.00851
SN: 291829 12 1.20141 1.20141 44.56681 0.16940 0.00170 0.00385
SN: 914446 12 1.20161 1.20161 44.67982 0.18950 0.00170 0.00456
SN: 1036774 12 1.20185 1.20185 44.72062 0.24900 0.00170 0.00614
SN: 274290 12 1.20265 1.20265 44.66212 0.18980 0.00170 0.01758
SN: 509225 12 1.20311 1.20311 44.35205 0.19010 0.00170 0.02211
SN: 1140938 12 1.20326 1.20326 44.65045 0.19110 0.00170 0.01743
SN: 346848 12 1.20346 1.20346 44.55746 0.27420 0.00170 0.01481
SN: 1060807 12 1.20384 1.20384 44.57479 0.16960 0.00170 0.01135
SN: 658311 12 1.20403 1.20403 44.52757 0.22840 0.00170 0.00702
SN: 866303 12 1.20409 1.20409 44.50103 0.18060 0.00170 0.00374
SN: 102418 12 1.20438 1.20438 44.47947 0.10520 0.00170 0.00737
SN: 433095 12 1.20520 1.20520 44.67317 0.20190 0.00170 0.00838
SN: 345677 12 1.20545 1.20545 44.62025 0.31200 0.00170 0.01706
SN: 72042 12 1.20545 1.20545 44.70114 0.14400 0.00170 0.00296
SN: 171983 12 1.20575 1.20575 44.87450 0.26630 0.00170 0.01554
SN: 308395 12 1.20610 1.20610 44.78279 0.18850 0.00170 0.00995
SN: 890560 12 1.20619 1.20619 44.55406 0.22960 0.00170 0.00728
SN: 851380 12 1.20631 1.20631 44.63431 0.24810 0.00170 0.00431
SN: 450102 12 1.20637 1.20637 44.78892 0.22010 0.00170 0.02336
SN: 95647 12 1.20656 1.20656 44.78685 0.22060 0.00170 0.03457
SN: 334100 12 1.20687 1.20687 44.78648 0.16530 0.00170 0.00694
SN: 881187 12 1.20688 1.20688 44.67900 0.20490 0.00170 0.00463
SN: 896539 12 1.20712 1.20712 44.79929 0.23360 0.00170 0.01788
SN: 1151955 12 1.20728 1.20728 44.52081 0.17170 0.00170 0.00763
SN: 378883 12 1.20772 1.20772 44.94837 0.24150 0.00170 0.05943
SN: 553437 12 1.20799 1.20799 44.61350 0.19140 0.00170 0.00498
SN: 729915 12 1.20804 1.20804 44.68370 0.17850 0.00170 0.00412
SN: 552977 12 1.20837 1.20837 44.71499 0.21660 0.00170 0.00713
SN: 359091 12 1.20847 1.20847 44.42546 0.22270 0.00170 0.01022
SN: 851620 12 1.20869 1.20869 44.57446 0.17310 0.00170 0.22302
SN: 771291 12 1.20881 1.20881 44.50011 0.20310 0.00160 0.00326
SN: 956401 12 1.20904 1.20904 44.65376 0.17190 0.00160 0.00733
SN: 296323 12 1.20937 1.20937 44.52800 0.23370 0.00160 0.00664
SN: 310794 12 1.20962 1.20962 44.66231 0.24840 0.00160 0.08695
SN: 558815 12 1.20987 1.20987 44.56797 0.12900 0.00160 0.00624
SN: 212080 12 1.21061 1.21061 44.15463 0.23680 0.00160 0.02186
SN: 126181 12 1.21078 1.21078 44.43420 0.18380 0.00160 0.02644
SN: 523860 12 1.21083 1.21083 44.28200 0.20340 0.00160 0.00300
SN: 823402 12 1.21086 1.21086 44.36016 0.18320 0.00160 0.01068
SN: 767185 12 1.21126 1.21126 44.88627 0.21040 0.00160 0.01570
SN: 882344 12 1.21147 1.21147 44.56848 0.20350 0.00160 0.00444
SN: 992518 12 1.21298 1.21298 44.86262 0.25850 0.00160 0.00332
SN: 717996 12 1.21399 1.21399 44.52662 0.17060 0.00160 0.05248
SN: 314472 12 1.21466 1.21466 44.83165 0.22360 0.00160 0.00563
SN: 1125743 12 1.21476 1.21476 44.32856 0.18330 0.00160 0.03018
SN: 210369 12 1.21496 1.21496 44.45689 0.28310 0.00160 0.00687
SN: 459253 12 1.21515 1.21515 44.48540 0.21070 0.00160 0.26516
SN: 256600 12 1.21568 1.21568 44.80578 0.22720 0.00160 0.04991
SN: 577368 12 1.21618 1.21618 44.82996 0.25230 0.00160 0.02182
SN: 1164664 12 1.21625 1.21625 44.51584 0.18640 0.00160 0.01670
SN: 628192 12 1.21631 1.21631 44.66665 0.22640 0.00160 0.00401
SN: 874737 12 1.21632 1.21632 44.31940 0.16520 0.00160 0.00801
SN: 1084285 12 1.21754 1.21754 44.74492 0.23680 0.00160 0.01375
SN: 406281 12 1.21785 1.21785 44.84523 0.26170 0.00160 0.00399
SN: 700944 12 1.21816 1.21816 44.43424 0.28910 0.00160 0.02766
SN: 761147 12 1.21837 1.21837 44.45117 0.22890 0.00160 0.00533
SN: 995513 12 1.21842 1.21842 44.55180 0.16700 0.00160 0.00517
SN: 653787 12 1.21920 1.21920 44.54308 0.21050 0.00160 0.00501
SN: 356889 12 1.22026 1.22026 44.80497 0.20570 0.00160 0.00483
SN: 388647 12 1.22057 1.22057 44.59773 0.21680 0.00160 0.00490
SN: 713864 12 1.22065 1.22065 44.60459 0.20630 0.00160 0.00329
SN: 519619 12 1.22072 1.22072 44.48323 0.20970 0.00160 0.00789
SN: 374629 12 1.22122 1.22122 44.60567 0.17830 0.00160 0.01680
SN: 874408 12 1.22158 1.22158 44.71436 0.16090 0.00160 0.00482
SN: 342285 12 1.22181 1.22181 44.49110 0.20620 0.00160 0.06563
SN: 352863 12 1.22187 1.22187 44.58641 0.21800 0.00160 0.05841
SN: 55442 12 1.22209 1.22209 44.79766 0.12640 0.00160 0.01198
SN: 605338 12 1.22226 1.22226 44.52778 0.20920 0.00160 0.01156
SN: 1093156 12 1.22233 1.22233 44.82100 0.18810 0.00160 0.02061
SN: 750239 12 1.22241 1.22241 44.46166 0.20190 0.00160 0.09220
SN: 777764 12 1.22274 1.22274 44.79958 0.21900 0.00160 0.01735
SN: 754030 12 1.22333 1.22333 44.65405 0.20110 0.00160 0.03159
SN: 887896 12 1.22333 1.22333 44.15940 0.40690 0.00160 0.00645
SN: 940279 12 1.22430 1.22430 44.41581 0.14620 0.00160 0.00405
SN: 665023 12 1.22445 1.22445 44.75436 0.18300 0.00160 0.00358
SN: 953630 12 1.22448 1.22448 44.76840 0.23910 0.00160 0.00837
SN: 425051 12 1.22494 1.22494 44.58406 0.14720 0.00160 0.00455
SN: 167326 12 1.22540 1.22540 44.44540 0.19840 0.00160 0.00603
SN: 46987 12 1.22540 1.22540 44.53726 0.19650 0.00160 0.00720
SN: 1049609 12 1.22568 1.22568 44.51251 0.20480 0.00160 0.00902
SN: 79073 12 1.22591 1.22591 44.38235 0.19030 0.00160 0.00934
SN: 936648 12 1.22640 1.22640 44.44954 0.19270 0.00160 0.00534
SN: 381203 12 1.22645 1.22645 44.79471 0.26070 0.00160 0.00538
SN: 1147660 12 1.22663 1.22663 44.57525 0.24360 0.00160 0.00737
SN: 1104429 12 1.22739 1.22739 44.75295 0.20080 0.00160 0.00747
SN: 215696 12 1.22753 1.22753 44.39364 0.13990 0.00160 0.00589
SN: 428734 12 1.22766 1.22766 44.74181 0.19840 0.00160 0.00386
SN: 136055 12 1.22784 1.22784 44.64485 0.24030 0.00160 0.03146
SN: 266566 12 1.22796 1.22796 44.61237 0.25810 0.00160 0.00977
SN: 636328 12 1.22800 1.22800 44.31475 0.16850 0.00160 0.00655
SN: 236343 12 1.22820 1.22820 44.48058 0.18240 0.00160 0.00364
SN: 506798 12 1.22838 1.22838 44.52519 0.18240 0.00160 0.01659
SN: 246685 12 1.22876 1.22876 44.40131 0.16550 0.00160 0.15855
SN: 817228 12 1.22895 1.22895 44.61470 0.18130 0.00160 0.01073
SN: 732964 12 1.22972 1.22972 44.68154 0.21300 0.00160 0.00610
SN: 221235 12 1.22985 1.22985 44.45865 0.17830 0.00160 0.01176
SN: 293863 12 1.23002 1.23002 44.42720 0.22660 0.00160 0.00729
SN: 299037 12 1.23088 1.23088 44.27279 0.16840 0.00160 0.00522
SN: 138550 12 1.23127 1.23127 44.34459 0.17900 0.00160 0.04345
SN: 699102 12 1.23145 1.23145 44.82334 0.21300 0.00160 0.03726
SN: 1026061 12 1.23154 1.23154 44.27390 0.17140 0.00160 0.00642
SN: 414620 12 1.23199 1.23199 44.57844 0.23850 0.00160 0.00839
SN: 525836 12 1.23329 1.23329 45.06337 0.18170 0.00160 0.00646
SN: 94471 12 1.23332 1.23332 44.48724 0.18890 0.00160 0.00401
SN: 635086 12 1.23364 1.23364 44.71825 0.21000 0.00160 0.00346
SN: 135465 12 1.23383 1.23383 44.36848 0.18880 0.00160 0.00787
SN: 401516 12 1.23396 1.23396 44.25937 0.18870 0.00160 0.00450
SN: 599790 12 1.23403 1.23403 44.69616 0.17210 0.00160 0.01383
SN: 241519 12 1.23419 1.23419 44.85350 0.21960 0.00160 0.00648
SN: 496634 12 1.23439 1.23439 44.77657 0.23020 0.00160 0.08895
SN: 613667 12 1.23478 1.23478 44.76774 0.20290 0.00160 0.00296
SN: 8155 12 1.23545 1.23545 44.70226 0.18880 0.00160 0.03838
SN: 739583 12 1.23560 1.23560 44.39290 0.17490 0.00160 0.18790
SN: 1072637 12 1.23589 1.23589 45.15682 0.29560 0.00160 0.01415
SN: 250469 12 1.23633 1.23633 44.56067 0.18470 0.00160 0.28332
SN: 17326 12 1.23634 1.23634 44.12863 0.17630 0.00160 0.00414
SN: 153157 12 1.23687 1.23687 44.48947 0.17020 0.00160 0.00915
SN: 942296 12 1.23779 1.23779 44.93978 0.21690 0.00160 0.02139
SN: 345294 12 1.23791 1.23791 44.51960 0.19110 0.00160 0.00536
SN: 537663 12 1.23817 1.23817 44.87103 0.31370 0.00160 0.04467
SN: 487228 12 1.23825 1.23825 44.99443 0.19660 0.00160 0.03108
SN: 958989 12 1.23853 1.23853 44.53459 0.19050 0.00160 0.05220
SN: 739505 12 1.23863 1.23863 44.52011 0.20720 0.00160 0.02190
SN: 1032897 12 1.23902 1.23902 44.62284 0.18000 0.00160 0.00617
SN: 804002 12 1.23929 1.23929 44.60110 0.19370 0.00160 0.02918
SN: 1020692 12 1.23941 1.23941 44.62793 0.19720 0.00160 0.01898
SN: 379554 12 1.24026 1.24026 44.69261 0.20880 0.00160 0.08935
SN: 1049693 12 1.24044 1.24044 44.80975 0.19230 0.00160 0.01684
SN: 951882 12 1.24078 1.24078 44.66622 0.15570 0.00160 0.00680
SN: 587665 12 1.24116 1.24116 44.65335 0.18730 0.00160 0.00714
SN: 1154238 12 1.24147 1.24147 44.47064 0.24280 0.00160 0.18525
SN: 957754 12 1.24160 1.24160 44.62516 0.28920 0.00160 0.02634
SN: 548032 12 1.24288 1.24288 44.32548 0.17070 0.00160 0.00557
SN: 843830 12 1.24331 1.24331 44.52829 0.16890 0.00160 0.03813
SN: 41550 12 1.24397 1.24397 44.79531 0.23170 0.00160 0.00847
SN: 300685 12 1.24406 1.24406 44.53377 0.18800 0.00160 0.03046
SN: 1018388 12 1.24438 1.24438 44.34359 0.19610 0.00160 0.02751
SN: 521062 12 1.24591 1.24591 44.75797 0.22330 0.00160 0.00590
SN: 192740 12 1.24594 1.24594 44.45671 0.11230 0.00160 0.01407
SN: 351075 12 1.24618 1.24618 44.50176 0.20400 0.00160 0.09215
SN: 427269 12 1.24672 1.24672 44.83032 0.20320 0.00160 0.03050
SN: 636909 12 1.24817 1.24817 44.72093 0.20100 0.00160 0.01069
SN: 745076 12 1.24901 1.24901 44.51068 0.16730 0.00160 0.02631
SN: 777632 12 1.24907 1.24907 44.78142 0.20740 0.00160 0.03773
