# MU = distance modulus corrected for bias and contamination
# MUERR = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 0  # flag for cosmology fitter to choose blind option # 5785
zCMB zHEL MU MUERR MUERR_SYS
8.129999999999999449e-01 8.129999999999999449e-01 4.364555000000000007e+01 1.683000000000000052e-01 7.559999999999999880e-03
8.132800000000000029e-01 8.132800000000000029e-01 4.358982000000000312e+01 2.407999999999999863e-01 4.360000000000000160e-03
8.134200000000000319e-01 8.134200000000000319e-01 4.351178000000000168e+01 1.514999999999999958e-01 6.089999999999999927e-03
8.134500000000000064e-01 8.134500000000000064e-01 4.364545999999999992e+01 1.522999999999999909e-01 6.219999999999999835e-03
8.137600000000000389e-01 8.137600000000000389e-01 4.331410999999999945e+01 1.386999999999999900e-01 5.409999999999999878e-03
8.141500000000000403e-01 8.141500000000000403e-01 4.354856000000000193e+01 1.444000000000000006e-01 3.289999999999999956e-03
8.142899999999999583e-01 8.142899999999999583e-01 4.347316000000000003e+01 1.544000000000000095e-01 3.069999999999999812e-03
8.146999999999999797e-01 8.146999999999999797e-01 4.410278999999999883e+01 2.336000000000000021e-01 2.580000000000000002e-02
8.148300000000000542e-01 8.148300000000000542e-01 4.351431999999999789e+01 1.411999999999999922e-01 2.370000000000000145e-03
8.148900000000000032e-01 8.148900000000000032e-01 4.375628999999999991e+01 1.784999999999999920e-01 7.990000000000000574e-03
8.150399999999999867e-01 8.150399999999999867e-01 4.371236999999999995e+01 1.496999999999999997e-01 8.540000000000000716e-03
8.151699999999999502e-01 8.151699999999999502e-01 4.364177999999999713e+01 1.703000000000000069e-01 1.022999999999999951e-02
8.154799999999999827e-01 8.154799999999999827e-01 4.369948000000000121e+01 1.545999999999999874e-01 6.459999999999999597e-03
8.155799999999999716e-01 8.155799999999999716e-01 4.363810999999999751e+01 1.585999999999999910e-01 7.389999999999999868e-03
8.156999999999999806e-01 8.156999999999999806e-01 4.353114000000000061e+01 1.723000000000000087e-01 6.013999999999999901e-02
8.157499999999999751e-01 8.157499999999999751e-01 4.347713000000000250e+01 1.923999999999999877e-01 6.029999999999999770e-03
8.157600000000000406e-01 8.157600000000000406e-01 4.364139000000000124e+01 1.502000000000000002e-01 9.969999999999999696e-03
8.157600000000000406e-01 8.157600000000000406e-01 4.361744000000000199e+01 1.534000000000000086e-01 6.709999999999999819e-03
8.162199999999999456e-01 8.162199999999999456e-01 4.361345000000000027e+01 1.587999999999999967e-01 3.330000000000000061e-03
8.165700000000000180e-01 8.165700000000000180e-01 4.318930999999999898e+01 1.361999999999999877e-01 3.919999999999999873e-03
8.166700000000000070e-01 8.166700000000000070e-01 4.362794999999999845e+01 1.554999999999999993e-01 3.660000000000000059e-03
8.166999999999999815e-01 8.166999999999999815e-01 4.369313999999999965e+01 1.524999999999999967e-01 2.660000000000000038e-03
8.168999999999999595e-01 8.168999999999999595e-01 4.345022999999999769e+01 1.463000000000000134e-01 3.089999999999999865e-03
8.169199999999999795e-01 8.169199999999999795e-01 4.351514000000000237e+01 1.463000000000000134e-01 3.799999999999999992e-03
8.170600000000000085e-01 8.170600000000000085e-01 4.327121999999999957e+01 1.469999999999999918e-01 2.407000000000000112e-02
8.173300000000000010e-01 8.173300000000000010e-01 4.359425999999999846e+01 1.358000000000000040e-01 2.129999999999999949e-03
8.178299999999999459e-01 8.178299999999999459e-01 4.357865000000000322e+01 1.857999999999999929e-01 3.919999999999999873e-03
8.180800000000000294e-01 8.180800000000000294e-01 4.347639000000000209e+01 1.519000000000000072e-01 5.029999999999999749e-03
8.184399999999999453e-01 8.184399999999999453e-01 4.333892000000000166e+01 1.229999999999999982e-01 2.660000000000000038e-03
8.186999999999999833e-01 8.186999999999999833e-01 4.356109000000000009e+01 1.265999999999999903e-01 2.909999999999999826e-03
8.187499999999999778e-01 8.187499999999999778e-01 4.365073999999999899e+01 1.595999999999999919e-01 6.199999999999999782e-03
8.187900000000000178e-01 8.187900000000000178e-01 4.346562000000000126e+01 1.451000000000000068e-01 6.219999999999999835e-03
8.189300000000000468e-01 8.189300000000000468e-01 4.349642000000000053e+01 1.882000000000000062e-01 1.153000000000000032e-02
8.189600000000000213e-01 8.189600000000000213e-01 4.361151999999999873e+01 1.468000000000000138e-01 5.579999999999999891e-03
8.189600000000000213e-01 8.189600000000000213e-01 4.362469999999999715e+01 1.479999999999999927e-01 1.282999999999999939e-02
8.191100000000000048e-01 8.191100000000000048e-01 4.351503000000000299e+01 1.395000000000000129e-01 1.383000000000000028e-02
8.191899999999999737e-01 8.191899999999999737e-01 4.361921999999999855e+01 1.428000000000000103e-01 9.865999999999999770e-02
8.195900000000000407e-01 8.195900000000000407e-01 4.352033999999999736e+01 1.519999999999999962e-01 7.749999999999999944e-03
8.196299999999999697e-01 8.196299999999999697e-01 4.347863000000000255e+01 1.363000000000000045e-01 1.090999999999999956e-02
8.196900000000000297e-01 8.196900000000000297e-01 4.337747999999999848e+01 1.564000000000000112e-01 9.371999999999999775e-02
8.199999999999999512e-01 8.199999999999999512e-01 4.319234000000000151e+01 1.335999999999999965e-01 3.787200000000000011e-01
8.203200000000000491e-01 8.203200000000000491e-01 4.376348999999999734e+01 1.456999999999999962e-01 1.204999999999999995e-02
8.205400000000000471e-01 8.205400000000000471e-01 4.363224999999999909e+01 1.262999999999999956e-01 2.269999999999999882e-03
8.205900000000000416e-01 8.205900000000000416e-01 4.347762000000000171e+01 1.366999999999999882e-01 4.309999999999999595e-03
8.206200000000000161e-01 8.206200000000000161e-01 4.381844000000000250e+01 1.794000000000000039e-01 2.280000000000000082e-02
8.207600000000000451e-01 8.207600000000000451e-01 4.356262999999999863e+01 1.603999999999999870e-01 6.009999999999999717e-03
8.210899999999999865e-01 8.210899999999999865e-01 4.358724000000000132e+01 1.607000000000000095e-01 1.244999999999999926e-02
8.211600000000000010e-01 8.211600000000000010e-01 4.344530000000000314e+01 1.426000000000000045e-01 9.128000000000000003e-02
8.212500000000000355e-01 8.212500000000000355e-01 4.390590000000000259e+01 1.542000000000000037e-01 6.740000000000000331e-03
8.214599999999999680e-01 8.214599999999999680e-01 4.350374999999999659e+01 1.514000000000000068e-01 7.459999999999999618e-03
8.216400000000000370e-01 8.216400000000000370e-01 4.350804999999999723e+01 1.302999999999999992e-01 2.330000000000000040e-03
8.216599999999999460e-01 8.216599999999999460e-01 4.341841000000000150e+01 1.454999999999999905e-01 9.069999999999999937e-03
8.221300000000000274e-01 8.221300000000000274e-01 4.349965000000000259e+01 1.615000000000000047e-01 5.479999999999999628e-03
8.223099999999999854e-01 8.223099999999999854e-01 4.353878999999999877e+01 1.582000000000000073e-01 1.844000000000000153e-02
8.224200000000000399e-01 8.224200000000000399e-01 4.361766999999999683e+01 1.746000000000000052e-01 8.070000000000000784e-03
8.226200000000000179e-01 8.226200000000000179e-01 4.364171999999999940e+01 1.567999999999999949e-01 1.341000000000000004e-02
8.226700000000000124e-01 8.226700000000000124e-01 4.327597000000000094e+01 1.441000000000000059e-01 3.332999999999999852e-02
8.228799999999999448e-01 8.228799999999999448e-01 4.353047999999999718e+01 1.461999999999999966e-01 1.575000000000000011e-02
8.229600000000000248e-01 8.229600000000000248e-01 4.369113000000000113e+01 1.537999999999999923e-01 2.074900000000000078e-01
8.230699999999999683e-01 8.230699999999999683e-01 4.359062000000000126e+01 1.479000000000000037e-01 2.809999999999999998e-03
8.232099999999999973e-01 8.232099999999999973e-01 4.366796999999999684e+01 1.474000000000000032e-01 7.029999999999999791e-03
8.235200000000000298e-01 8.235200000000000298e-01 4.351200000000000045e+01 1.405000000000000138e-01 7.479999999999999670e-03
8.238600000000000367e-01 8.238600000000000367e-01 4.386305999999999727e+01 1.960999999999999965e-01 1.799999999999999864e-02
8.239100000000000312e-01 8.239100000000000312e-01 4.373595999999999862e+01 1.529000000000000081e-01 1.285000000000000031e-02
8.239600000000000257e-01 8.239600000000000257e-01 4.371083000000000141e+01 1.340999999999999970e-01 3.069999999999999812e-03
8.241100000000000092e-01 8.241100000000000092e-01 4.361037999999999926e+01 1.527999999999999914e-01 1.721000000000000030e-01
8.242199999999999527e-01 8.242199999999999527e-01 4.345329999999999870e+01 1.620999999999999941e-01 9.539999999999999869e-03
8.242800000000000127e-01 8.242800000000000127e-01 4.356651000000000096e+01 1.902000000000000079e-01 7.210000000000000263e-03
8.243300000000000072e-01 8.243300000000000072e-01 4.341850000000000165e+01 1.302999999999999992e-01 2.330000000000000040e-03
8.244000000000000217e-01 8.244000000000000217e-01 4.358503999999999934e+01 1.529999999999999971e-01 8.309999999999999679e-03
8.246299999999999741e-01 8.246299999999999741e-01 4.343459000000000003e+01 1.799000000000000044e-01 3.570000000000000256e-02
8.248299999999999521e-01 8.248299999999999521e-01 4.372429999999999950e+01 1.600999999999999923e-01 7.110000000000000001e-03
8.249600000000000266e-01 8.249600000000000266e-01 4.339614999999999867e+01 1.376000000000000001e-01 7.219999999999999855e-03
8.249600000000000266e-01 8.249600000000000266e-01 4.369425999999999988e+01 2.243999999999999884e-01 9.028999999999999526e-02
8.250399999999999956e-01 8.250399999999999956e-01 4.352411000000000030e+01 1.615000000000000047e-01 3.069999999999999812e-03
8.251899999999999791e-01 8.251899999999999791e-01 4.362221000000000259e+01 1.391000000000000014e-01 3.069999999999999812e-03
8.253000000000000336e-01 8.253000000000000336e-01 4.372892999999999830e+01 1.671999999999999875e-01 1.881999999999999992e-02
8.253700000000000481e-01 8.253700000000000481e-01 4.395895999999999759e+01 2.088000000000000134e-01 2.367999999999999966e-02
8.255700000000000260e-01 8.255700000000000260e-01 4.374685999999999808e+01 1.428000000000000103e-01 3.889999999999999795e-03
8.257299999999999640e-01 8.257299999999999640e-01 4.350066000000000344e+01 1.486999999999999988e-01 3.399999999999999811e-03
8.262100000000000000e-01 8.262100000000000000e-01 4.350395999999999930e+01 1.517999999999999905e-01 7.870000000000000259e-03
8.265400000000000524e-01 8.265400000000000524e-01 4.366517999999999944e+01 1.892999999999999960e-01 4.048999999999999821e-02
8.266299999999999759e-01 8.266299999999999759e-01 4.348299000000000092e+01 1.393000000000000071e-01 5.459999999999999576e-03
8.266799999999999704e-01 8.266799999999999704e-01 4.371117999999999881e+01 1.948000000000000009e-01 4.029999999999999728e-03
8.267700000000000049e-01 8.267700000000000049e-01 4.329901000000000266e+01 1.144000000000000017e-01 1.651000000000000037e-02
8.269800000000000484e-01 8.269800000000000484e-01 4.388286999999999694e+01 1.656999999999999862e-01 7.629999999999999630e-03
8.272399999999999753e-01 8.272399999999999753e-01 4.353876000000000346e+01 1.451000000000000068e-01 1.014999999999999930e-02
8.276200000000000223e-01 8.276200000000000223e-01 4.369698000000000349e+01 1.708999999999999964e-01 1.294999999999999971e-02
8.276799999999999713e-01 8.276799999999999713e-01 4.355695999999999657e+01 1.671999999999999875e-01 7.134000000000000064e-02
8.277499999999999858e-01 8.277499999999999858e-01 4.364030999999999949e+01 1.671999999999999875e-01 3.360000000000000139e-03
8.278400000000000203e-01 8.278400000000000203e-01 4.352293000000000234e+01 1.428000000000000103e-01 6.769999999999999976e-03
8.281699999999999617e-01 8.281699999999999617e-01 4.358782999999999674e+01 1.433000000000000107e-01 8.859999999999999820e-03
8.281699999999999617e-01 8.281699999999999617e-01 4.357229000000000241e+01 1.716999999999999915e-01 1.196000000000000014e-02
8.282100000000000017e-01 8.282100000000000017e-01 4.335038000000000125e+01 1.373000000000000054e-01 1.071000000000000077e-02
8.282199999999999562e-01 8.282199999999999562e-01 4.333375999999999806e+01 1.499000000000000055e-01 4.400000000000000265e-03
8.283800000000000052e-01 8.283800000000000052e-01 4.398331999999999908e+01 2.064999999999999891e-01 1.446000000000000063e-02
8.288200000000000012e-01 8.288200000000000012e-01 4.352884000000000242e+01 1.562000000000000055e-01 1.531000000000000069e-02
8.289800000000000502e-01 8.289800000000000502e-01 4.361880000000000024e+01 1.370000000000000107e-01 3.089999999999999865e-03
8.290999999999999481e-01 8.290999999999999481e-01 4.355568999999999846e+01 1.464999999999999913e-01 3.840000000000000097e-03
8.291800000000000281e-01 8.291800000000000281e-01 4.336592000000000269e+01 1.327000000000000124e-01 3.249999999999999851e-03
8.292699999999999516e-01 8.292699999999999516e-01 4.371721999999999753e+01 1.761999999999999955e-01 6.969999999999999633e-03
8.296299999999999786e-01 8.296299999999999786e-01 4.341821000000000197e+01 1.481999999999999984e-01 8.930000000000000437e-03
8.298400000000000221e-01 8.298400000000000221e-01 4.351556000000000068e+01 2.829999999999999738e-01 5.174000000000000127e-02
8.299900000000000055e-01 8.299900000000000055e-01 4.341431000000000040e+01 1.463000000000000134e-01 7.519999999999999775e-03
8.300100000000000255e-01 8.300100000000000255e-01 4.341208999999999918e+01 1.516000000000000125e-01 6.069999999999999875e-03
8.300199999999999800e-01 8.300199999999999800e-01 4.359264000000000294e+01 1.784999999999999920e-01 9.280000000000000054e-03
8.300699999999999745e-01 8.300699999999999745e-01 4.358079000000000036e+01 1.642000000000000126e-01 6.109999999999999980e-03
8.302399999999999780e-01 8.302399999999999780e-01 4.359967999999999932e+01 1.486999999999999988e-01 5.199999999999999761e-03
8.304300000000000015e-01 8.304300000000000015e-01 4.365494000000000341e+01 1.970999999999999974e-01 5.320000000000000076e-03
8.304700000000000415e-01 8.304700000000000415e-01 4.336890999999999963e+01 1.822000000000000008e-01 3.289999999999999956e-03
8.304899999999999505e-01 8.304899999999999505e-01 4.374262000000000228e+01 1.920999999999999930e-01 4.304999999999999799e-02
8.305599999999999650e-01 8.305599999999999650e-01 4.355243000000000109e+01 1.383000000000000063e-01 2.152000000000000093e-02
8.307499999999999885e-01 8.307499999999999885e-01 4.350733999999999924e+01 1.481000000000000094e-01 2.094000000000000028e-02
8.307999999999999829e-01 8.307999999999999829e-01 4.350719000000000136e+01 1.486000000000000099e-01 3.469999999999999994e-03
8.308400000000000230e-01 8.308400000000000230e-01 4.404442999999999842e+01 1.976999999999999869e-01 4.084699999999999998e-01
8.310499999999999554e-01 8.310499999999999554e-01 4.366340999999999894e+01 1.522000000000000020e-01 2.883600000000000052e-01
8.312300000000000244e-01 8.312300000000000244e-01 4.367913999999999675e+01 2.301999999999999880e-01 1.035999999999999942e-02
8.312399999999999789e-01 8.312399999999999789e-01 4.364818999999999960e+01 1.615999999999999936e-01 5.270000000000000379e-03
8.313000000000000389e-01 8.313000000000000389e-01 4.384102000000000032e+01 1.794999999999999929e-01 4.519999999999999712e-03
8.313399999999999679e-01 8.313399999999999679e-01 4.384998999999999825e+01 1.579000000000000126e-01 1.518000000000000078e-02
8.314000000000000279e-01 8.314000000000000279e-01 4.369350000000000023e+01 1.809999999999999942e-01 6.109999999999999980e-03
8.314200000000000479e-01 8.314200000000000479e-01 4.354907999999999646e+01 1.801999999999999991e-01 1.701000000000000081e-02
8.315299999999999914e-01 8.315299999999999914e-01 4.360058999999999685e+01 1.726999999999999924e-01 7.490000000000000130e-03
8.316999999999999948e-01 8.316999999999999948e-01 4.349763000000000090e+01 1.482999999999999874e-01 5.251999999999999724e-02
8.317200000000000149e-01 8.317200000000000149e-01 4.372229000000000099e+01 1.575000000000000011e-01 7.400000000000000328e-03
8.317900000000000293e-01 8.317900000000000293e-01 4.370015999999999678e+01 1.506000000000000116e-01 4.479999999999999608e-03
8.320400000000000018e-01 8.320400000000000018e-01 4.385788000000000153e+01 1.904000000000000137e-01 2.946999999999999967e-02
8.320499999999999563e-01 8.320499999999999563e-01 4.342616999999999905e+01 1.680999999999999994e-01 5.248800000000000132e-01
8.321800000000000308e-01 8.321800000000000308e-01 4.369189999999999685e+01 1.312000000000000111e-01 2.360000000000000119e-03
8.325299999999999923e-01 8.325299999999999923e-01 4.373129000000000133e+01 1.484000000000000041e-01 8.930000000000000437e-03
